CODIGO_REGIONAL;NOMBRE_REGIONAL;CODIGO_CENTRO;NOMBRE_CENTRO;FICHA;PROGRAMA;VERSION_PROGRAMA;TIPO_FORMACION;RESPUESTA;FECHA_INICIO;FECHA_FIN;ESTADO_FICHA;APRENDICES_ACTIVOS;PROGRAMADA;CODIGO_PROGRAMA_ESPECIAL;PROGRAMA_ESPECIAL;CODIGO_CONVENIO;AMPLIACION_DE_COBERTURA;CONVENIO;EMPRESA_TIPO_DOCUMENTO;EMPRESA_NUMERO_DOCUMENTO;EMPRESA;TIPO_FICHA;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919329;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;1;NO A LA MEDIDA;TÉCNICO;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;35;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000000236;INSTITUCIÓN EDUCATIVA ALEJANDRO DE HUMBOLDT;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919330;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;1;NO A LA MEDIDA;TÉCNICO;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;25;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000082219;I.E. ANA SILENA ARROYAVE;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919335;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;1;NO A LA MEDIDA;TÉCNICO;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;33;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000036069;I.E. SAN ANTONIO DE PADUA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919465;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;1;NO A LA MEDIDA;TÉCNICO;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;25;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000006888;INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821588;PROGRAMACION DE SOFTWARE .;2;NO A LA MEDIDA;TÉCNICO;2023-10-02 00:00:00.0;2024-12-31 00:00:00.0;En ejecucion;27;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2874180;PROGRAMACION DE SOFTWARE .;2;NO A LA MEDIDA;TÉCNICO;2024-01-22 00:00:00.0;2025-04-21 00:00:00.0;En ejecucion;22;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2922154;PROGRAMACION DE SOFTWARE .;2;NO A LA MEDIDA;TÉCNICO;2024-04-15 00:00:00.0;2025-07-14 00:00:00.0;En ejecucion;25;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821587;PROGRAMACION PARA ANALITICA DE DATOS.;1;NO A LA MEDIDA;TÉCNICO;2023-10-02 00:00:00.0;2024-12-31 00:00:00.0;En ejecucion;14;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2703083;PROMOTORIA EN MANEJO AMBIENTAL;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-14 00:00:00.0;En ejecucion;34;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000078536;INSTITUCION EDUCATIVA INCODELCA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2703084;PROMOTORIA EN MANEJO AMBIENTAL;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;26;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000025460;I.E. ALMIRANTE PADILLA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2703131;PROMOTORIA EN MANEJO AMBIENTAL;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;36;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000002860;INSTITUCION EDUCATIVA AGROPECUARIO PALO BLANCO;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919250;PROMOTORIA EN MANEJO AMBIENTAL;1;NO A LA MEDIDA;TÉCNICO;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;32;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000078536;INSTITUCION EDUCATIVA INCODELCA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919269;PROMOTORIA EN MANEJO AMBIENTAL;1;NO A LA MEDIDA;TÉCNICO;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;30;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000072688;I.E.DPTAL INDG MISAK MISAK ALA KUSREINUK MINGA EDUCATIVA INTERCULTURAL KURAK CHAK;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920684;PROMOTORIA EN MANEJO AMBIENTAL;1;NO A LA MEDIDA;TÉCNICO;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;25;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000000893;INSTITUCIÓN EDUCATIVA JULUMITO;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918886;PROMOTORIA SOCIOAMBIENTAL EN GRUPOS ETNICOS;1;NO A LA MEDIDA;TÉCNICO;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;31;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000002860;INSTITUCION EDUCATIVA AGROPECUARIO PALO BLANCO;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919248;PROMOTORIA SOCIOAMBIENTAL EN GRUPOS ETNICOS;1;NO A LA MEDIDA;TÉCNICO;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;35;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000071448;I.E. CASAS BAJAS (ANTES C.E. CASA BAJAS);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919252;PROMOTORIA SOCIOAMBIENTAL EN GRUPOS ETNICOS;1;NO A LA MEDIDA;TÉCNICO;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;27;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000029395;I.E. AGROPECUARIA ALTO DEL REY;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919254;PROMOTORIA SOCIOAMBIENTAL EN GRUPOS ETNICOS;1;NO A LA MEDIDA;TÉCNICO;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;33;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000030030;I.E. LA CABAÑA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919257;PROMOTORIA SOCIOAMBIENTAL EN GRUPOS ETNICOS;1;NO A LA MEDIDA;TÉCNICO;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;27;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000072688;I.E.DPTAL INDG MISAK MISAK ALA KUSREINUK MINGA EDUCATIVA INTERCULTURAL KURAK CHAK;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919267;PROMOTORIA SOCIOAMBIENTAL EN GRUPOS ETNICOS;1;NO A LA MEDIDA;TÉCNICO;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;25;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000030405;INSTITUCION EDUCATIVA NUEVA GENERACION;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920686;PROMOTORIA SOCIOAMBIENTAL EN GRUPOS ETNICOS;1;NO A LA MEDIDA;TÉCNICO;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;28;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000025460;I.E. ALMIRANTE PADILLA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2348149;SERVICIOS Y OPERACIONES MICROFINANCIERAS;1;NO A LA MEDIDA;TÉCNICO;2021-06-28 00:00:00.0;2022-11-26 00:00:00.0;Terminada por fecha;30;N;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2348548;SERVICIOS Y OPERACIONES MICROFINANCIERAS;1;NO A LA MEDIDA;TÉCNICO;2021-06-28 00:00:00.0;2022-11-26 00:00:00.0;Terminada por fecha;23;N;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2405036;SERVICIOS Y OPERACIONES MICROFINANCIERAS;1;NO A LA MEDIDA;TÉCNICO;2021-09-19 00:00:00.0;2023-01-17 00:00:00.0;Terminada por fecha;20;N;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2427854;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2021-11-16 00:00:00.0;2023-02-15 00:00:00.0;Terminada por fecha;15;N;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2436734;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2021-10-14 00:00:00.0;2023-02-14 00:00:00.0;Terminada por fecha;13;N;0;;6882;N;CONVENIO MARCO INTERADMINISTRATIVO DE COOPERACIÓN NO. 1117 ARN / 0020 SENA;NIT;9011550803;ASOCIACIÓN DE MUJERES LIDERES POR EL CAUCA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2447270;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2021-11-03 00:00:00.0;2023-02-02 00:00:00.0;Terminada por fecha;7;N;2235;IMPACTANDO JOVENES;0;;;NIT;8000959866;MUNICIPIO DE SILVIA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2451721;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2022-01-24 00:00:00.0;2023-04-23 00:00:00.0;Terminada por fecha;5;N;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2459591;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2021-11-19 00:00:00.0;2023-03-19 00:00:00.0;Terminada por fecha;3;N;2235;IMPACTANDO JOVENES;0;;;NIT;800227942;FUNDESIA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2500847;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2022-04-18 00:00:00.0;2023-08-31 00:00:00.0;Terminada por fecha;19;N;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2500851;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2022-04-18 00:00:00.0;2023-08-31 00:00:00.0;Terminada por fecha;15;N;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2556913;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2022-07-18 00:00:00.0;2023-11-18 00:00:00.0;Terminada por fecha;16;N;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2556916;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2022-07-18 00:00:00.0;2023-12-18 00:00:00.0;Terminada por fecha;18;N;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2613967;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2022-10-06 00:00:00.0;2024-02-29 00:00:00.0;Terminada por fecha;24;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2613970;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2022-10-06 00:00:00.0;2024-02-06 00:00:00.0;Terminada por fecha;26;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2613973;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2022-10-06 00:00:00.0;2024-03-06 00:00:00.0;Terminada por fecha;26;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2624581;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2022-08-22 00:00:00.0;2023-11-21 00:00:00.0;Terminada por fecha;25;N;2135;ATENCION A INSTITUCIONES;0;;;NIT;800095983;ALCALDIA MUNICIPAL DE ROSAS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2637808;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2022-09-08 00:00:00.0;2024-01-21 00:00:00.0;Terminada por fecha;31;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8915009826;ALCALDIA MUNICIPAL DE MORALES;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2665567;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2022-10-21 00:00:00.0;2024-03-08 00:00:00.0;Terminada por fecha;28;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8000734751;ALCALDIA DE LA VEGA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2670033;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-01-23 00:00:00.0;2024-04-22 00:00:00.0;Terminada por fecha;23;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2670047;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-01-23 00:00:00.0;2024-04-22 00:00:00.0;Terminada por fecha;9;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2688151;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2022-11-25 00:00:00.0;2024-04-22 00:00:00.0;Terminada por fecha;28;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8915009826;ALCALDIA MUNICIPAL DE MORALES;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2690981;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2022-12-06 00:00:00.0;2024-04-27 00:00:00.0;Terminada por fecha;13;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;817005093;JUNTA DE ACCION COMUNAL VEREDA LOS ANAYES;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2692141;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2022-12-13 00:00:00.0;2024-04-12 00:00:00.0;Terminada por fecha;18;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8915007251;MUNICIPIO DE ARGELIA CAUCA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702306;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;19;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000024591;INSTITUCIÓN EDUCATIVA LOS COMUNEROS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702307;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;37;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000067560;I.E. NORMAL SUPERIOR LA INMACULADA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702311;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;31;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000011653;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702315;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;32;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000067560;I.E. NORMAL SUPERIOR LA INMACULADA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702352;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;34;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000036069;I.E. SAN ANTONIO DE PADUA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702365;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;30;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000082296;I.E. INSTITUTO EDUCATIVO DE FORMACION INTERCULTURAL COMUNITARIO KWESX UMA KIWE - INFIKUK;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702366;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;21;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000079184;INSTITUCIÓN EDUCATIVA SAN CARLOS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702369;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;21;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000082219;I.E. ANA SILENA ARROYAVE;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702370;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;27;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000006888;INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702372;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;22;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000066631;INSTITUCIÓN EDUCATIVA EL MIRADOR;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702377;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;25;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000079184;INSTITUCIÓN EDUCATIVA SAN CARLOS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702381;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;32;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000071090;INSTITUCION EDUCATIVA MARIA AUXILIADORA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702383;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;21;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000066363;INSTITUCION EDUCATIVA JOSE MARIA OBANDO;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702389;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;26;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000073707;I.E. EFRAIN OROZCO;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702390;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;27;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000025261;I.E. GUILLERMO LEON VALENCIA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702391;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;37;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000024601;INSTITUCIÓN EDUCATIVA LA PAMBA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702393;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;26;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000066631;INSTITUCIÓN EDUCATIVA EL MIRADOR;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702394;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;27;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000073707;I.E. EFRAIN OROZCO;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702401;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;35;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000002138;INSTITUCION EDUCATIVA LIMBANIA VELASCO;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702403;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;26;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000025460;I.E. ALMIRANTE PADILLA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702404;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;28;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000078052;NUESTRA SEÑORA DE FATIMA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2703074;SISTEMAS.;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;25;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000029831;INSTITUCION EDUCATIVA TECNICO EL ORTIGAL;OTRO;
